"data","lable"
0.300000012,"Baidu"
0,"Baidu"
0.300000012,"Baidu"
0.100000001,"Baidu"
-0.400000006,"Baidu"
-0.800000012,"Baidu"
-0.5,"Baidu"
-0.100000001,"Baidu"
-0.600000024,"Baidu"
-0.699999988,"Baidu"
0.600000024,"Baidu"
0.400000006,"Baidu"
0.200000003,"Baidu"
-0.100000001,"Baidu"
0.400000006,"Baidu"
-0.600000024,"Baidu"
-0.400000006,"Baidu"
-0.200000003,"Baidu"
0.300000012,"Baidu"
0.100000001,"Baidu"
0.300000012,"Baidu"
-0.100000001,"Baidu"
-0.200000003,"Baidu"
-0.400000006,"Baidu"
-0.100000001,"Baidu"
0.100000001,"Baidu"
0.5,"Baidu"
0.699999988,"Baidu"
0,"Baidu"
0.600000024,"Baidu"
-0.699999988,"Baidu"
0.100000001,"Baidu"
0.200000003,"Baidu"
0,"Baidu"
0.300000012,"Baidu"
0,"Baidu"
-0.300000012,"Baidu"
-0.5,"Baidu"
0.100000001,"Baidu"
-0.300000012,"Baidu"
-0.100000001,"Baidu"
-0.800000012,"Baidu"
-0.200000003,"Baidu"
-0.100000001,"Baidu"
0.300000012,"Baidu"
-0.400000006,"Baidu"
-0.300000012,"Baidu"
-0.200000003,"Baidu"
-0.899999976,"Baidu"
-0.300000012,"Baidu"
0,"Baidu"
0.400000006,"Baidu"
-0.5,"Baidu"
-0.600000024,"Baidu"
0.300000012,"Baidu"
-0.200000003,"Baidu"
-0.699999988,"Baidu"
-0.100000001,"Baidu"
-0.800000012,"Baidu"
-0.200000003,"Baidu"
-0.100000001,"Baidu"
-0.5,"Baidu"
-0.5,"Baidu"
0,"Baidu"
0,"Baidu"
0.400000006,"Baidu"
0.400000006,"Baidu"
0.400000006,"Baidu"
0.899999976,"Baidu"
0.100000001,"Baidu"
0.800000012,"Baidu"
0.800000012,"Baidu"
0.100000001,"Baidu"
-0.699999988,"Baidu"
-0.300000012,"Baidu"
0.400000006,"Baidu"
-0.600000024,"Baidu"
0,"Baidu"
-0.5,"Baidu"
-0.400000006,"Baidu"
-0.800000012,"Baidu"
0,"Baidu"
0,"Baidu"
0.600000024,"Baidu"
0,"Baidu"
-0.200000003,"Baidu"
0.200000003,"Baidu"
0.100000001,"Baidu"
0.100000001,"Baidu"
0.100000001,"Baidu"
-0.800000012,"Baidu"
0.800000012,"Baidu"
0.100000001,"Baidu"
-0.200000003,"Baidu"
-0.100000001,"Baidu"
-0.600000024,"Baidu"
-0.5,"Baidu"
-0.300000012,"Baidu"
-0.800000012,"Baidu"
-0.400000006,"Baidu"
-0.200000003,"Baidu"
-0.699999988,"Baidu"
0.100000001,"Baidu"
-0.899999976,"Baidu"
0.300000012,"Baidu"
0,"Baidu"
0,"Baidu"
0,"Baidu"
0.100000001,"Baidu"
-0.400000006,"Baidu"
-0.600000024,"Baidu"
-0.100000001,"Baidu"
-0.899999976,"Baidu"
0.100000001,"Baidu"
-0.400000006,"Baidu"
0.400000006,"Baidu"
0.300000012,"Baidu"
-0.200000003,"Baidu"
-0.200000003,"Baidu"
0.100000001,"Baidu"
0.100000001,"Baidu"
-0.300000012,"Baidu"
0.699999988,"Baidu"
0.5,"Baidu"
-0.300000012,"Baidu"
0.300000012,"Baidu"
-0.400000006,"Baidu"
-0.200000003,"Baidu"
0.400000006,"Baidu"
0.100000001,"Baidu"
0.200000003,"Baidu"
0.800000012,"Baidu"
0.100000001,"Baidu"
0,"Baidu"
-0.200000003,"Baidu"
-0.300000012,"Baidu"
-0.200000003,"Baidu"
0,"Baidu"
-0.5,"Baidu"
-0.899999976,"Baidu"
0,"Baidu"
-0.699999988,"Baidu"
-0.300000012,"Baidu"
-0.100000001,"Baidu"
-0.200000003,"Baidu"
0.200000003,"Baidu"
-0.699999988,"Baidu"
0.600000024,"Baidu"
-0.800000012,"Baidu"
-0.100000001,"Baidu"
0,"Baidu"
0.200000003,"Baidu"
-0.200000003,"Baidu"
0.600000024,"Baidu"
-0.100000001,"Baidu"
0,"Baidu"
0,"Baidu"
0.600000024,"Baidu"
0.800000012,"Baidu"
0.899999976,"Baidu"
0.5,"Baidu"
0,"Baidu"
0.300000012,"Baidu"
0.899999976,"Baidu"
0.899999976,"Baidu"
0.5,"Baidu"
0,"Baidu"
0.300000012,"Baidu"
0.5,"Baidu"
0,"Baidu"
0.699999988,"Baidu"
0,"Baidu"
-0.100000001,"Baidu"
0.300000012,"Baidu"
-0.300000012,"Baidu"
0,"Baidu"
0,"Baidu"
0.400000006,"Baidu"
0.100000001,"Baidu"
0.100000001,"Baidu"
-0.300000012,"Baidu"
0.600000024,"Baidu"
-0.600000024,"Baidu"
0,"Baidu"
0,"Baidu"
0,"Baidu"
0,"Baidu"
0.600000024,"Baidu"
-0.200000003,"Baidu"
0.5,"Baidu"
-0.300000012,"Baidu"
-0.5,"Baidu"
0.400000006,"Baidu"
-0.5,"Baidu"
0.300000012,"Baidu"
0,"Baidu"
0,"Baidu"
0,"Baidu"
0,"Baidu"
-0.100000001,"Baidu"
0.200000003,"Baidu"
0.300000012,"Baidu"
-0.400000006,"Baidu"
0.300000012,"Baidu"
0.100000001,"Baidu"
-0.200000003,"Baidu"
0.100000001,"Baidu"
0.300000012,"Baidu"
0.200000003,"Baidu"
0,"Baidu"
-0.5,"Baidu"
-0.200000003,"Baidu"
0,"Baidu"
0.600000024,"Baidu"
-0.400000006,"Baidu"
-0.100000001,"Baidu"
0,"Baidu"
-0.800000012,"Baidu"
-0.800000012,"Baidu"
0.100000001,"Baidu"
-0.899999976,"Baidu"
-0.300000012,"Baidu"
-0.100000001,"Baidu"
0,"Baidu"
-0.800000012,"Baidu"
0,"Baidu"
0.600000024,"Baidu"
0,"Baidu"
0.100000001,"Baidu"
0.400000006,"Baidu"
0,"Baidu"
-0.699999988,"Baidu"
-0.100000001,"Baidu"
0.200000003,"Baidu"
-0.5,"Baidu"
0.100000001,"Baidu"
-0.899999976,"Baidu"
-0.300000012,"Baidu"
-0.400000006,"Baidu"
0,"Baidu"
-0.699999988,"Baidu"
0,"Baidu"
0.800000012,"Baidu"
-0.800000012,"Baidu"
0,"Baidu"
0.400000006,"Baidu"
-0.100000001,"Baidu"
-0.699999988,"Baidu"
-0.100000001,"Baidu"
0.800000012,"Baidu"
-0.200000003,"Baidu"
-0.200000003,"Baidu"
-0.899999976,"Baidu"
0.5,"Baidu"
-0.100000001,"Baidu"
0.600000024,"Baidu"
0.100000001,"Baidu"
0.699999988,"Baidu"
0.400000006,"Baidu"
0.699999988,"Baidu"
0,"Baidu"
0.5,"Baidu"
-0.200000003,"Baidu"
0.800000012,"Baidu"
0,"Baidu"
0,"Baidu"
0,"Baidu"
0,"Baidu"
0.200000003,"Baidu"
0.699999988,"Baidu"
0.200000003,"Baidu"
0.200000003,"Baidu"
0,"Baidu"
0.400000006,"Baidu"
0.200000003,"Baidu"
-0.200000003,"Baidu"
-0.100000001,"Baidu"
-0.100000001,"Baidu"
0.699999988,"Baidu"
0.800000012,"Baidu"
0.300000012,"Baidu"
0.400000006,"Baidu"
0.100000001,"Baidu"
0.300000012,"Baidu"
0.100000001,"Baidu"
0.300000012,"Baidu"
0.100000001,"Baidu"
0.200000003,"Baidu"
0.200000003,"Baidu"
0.300000012,"Baidu"
0.699999988,"Baidu"
0.400000006,"Baidu"
0.699999988,"Baidu"
0.100000001,"Baidu"
-0.300000012,"Baidu"
0.100000001,"Baidu"
0.200000003,"Baidu"
0.200000003,"Baidu"
0.5,"Baidu"
0.5,"Baidu"
0,"Baidu"
0,"Baidu"
-0.200000003,"Baidu"
0.200000003,"Baidu"
-0.699999988,"Baidu"
-0.800000012,"Baidu"
0.200000003,"Baidu"
0.400000006,"Baidu"
-0.300000012,"Baidu"
0.699999988,"Baidu"
0.200000003,"Baidu"
0.800000012,"Baidu"
-0.100000001,"Baidu"
-0.400000006,"Baidu"
0,"Baidu"
0.400000006,"Baidu"
0.300000012,"Baidu"
0.100000001,"Baidu"
0.100000001,"Baidu"
0,"Baidu"
0.600000024,"Baidu"
0.100000001,"Baidu"
0.300000012,"Baidu"
0.699999988,"Baidu"
-0.300000012,"Baidu"
0,"Baidu"
0.100000001,"Baidu"
0,"Baidu"
0.800000012,"Baidu"
-0.100000001,"Baidu"
0.5,"Baidu"
0.100000001,"Baidu"
-0.200000003,"Baidu"
0.200000003,"Baidu"
0.100000001,"Baidu"
0.200000003,"Baidu"
0,"Baidu"
-0.5,"Baidu"
0.100000001,"Baidu"
0.400000006,"Baidu"
0.699999988,"Baidu"
0,"Baidu"
0.200000003,"Baidu"
-0.600000024,"Baidu"
0.200000003,"Baidu"
-0.699999988,"Baidu"
0.699999988,"Baidu"
0.200000003,"Baidu"
0.800000012,"Baidu"
0.300000012,"Baidu"
0.800000012,"Baidu"
0.800000012,"Baidu"
0.600000024,"Baidu"
0.699999988,"Baidu"
0.699999988,"Baidu"
0.699999988,"Baidu"
0,"Baidu"
0.5,"Baidu"
0,"Baidu"
0.300000012,"Baidu"
-0.100000001,"Baidu"
-0.400000006,"Baidu"
0.200000003,"Baidu"
-0.800000012,"Baidu"
-0.800000012,"Baidu"
0,"Baidu"
-0.100000001,"Baidu"
0.300000012,"Baidu"
0.899999976,"Baidu"
0.400000006,"Baidu"
0.5,"Baidu"
0.800000012,"Baidu"
0.5,"Baidu"
-0.100000001,"Baidu"
0.5,"Baidu"
0.699999988,"Baidu"
0.699999988,"Baidu"
0.699999988,"Baidu"
0.100000001,"Baidu"
0.400000006,"Baidu"
0.699999988,"Baidu"
0.699999988,"Baidu"
0.800000012,"Baidu"
0.100000001,"Baidu"
0.100000001,"Baidu"
0.600000024,"Baidu"
0.899999976,"Baidu"
0.699999988,"Baidu"
0.699999988,"Baidu"
0.699999988,"Baidu"
0.800000012,"Baidu"
0.5,"Baidu"
0.800000012,"Baidu"
0.699999988,"Baidu"
0.699999988,"Baidu"
0.899999976,"Baidu"
0.800000012,"Baidu"
-0.100000001,"Baidu"
0.400000006,"Baidu"
0.5,"Baidu"
0.699999988,"Baidu"
0.200000003,"Baidu"
0.800000012,"Baidu"
0.699999988,"Baidu"
-0.100000001,"Baidu"
0.200000003,"Baidu"
0.699999988,"Baidu"
0.5,"Baidu"
0.200000003,"Baidu"
0.699999988,"Baidu"
0.899999976,"Baidu"
0.200000003,"Baidu"
0.800000012,"Baidu"
0.200000003,"Baidu"
0,"Baidu"
0.5,"Baidu"
-0.200000003,"Baidu"
0.100000001,"Baidu"
0.699999988,"Baidu"
0.300000012,"Baidu"
0.200000003,"Baidu"
0.699999988,"Baidu"
0.100000001,"Baidu"
0.699999988,"Baidu"
0.600000024,"Baidu"
0.699999988,"Baidu"
0.800000012,"Baidu"
0.5,"Baidu"
0.800000012,"Baidu"
0.200000003,"Baidu"
0,"Baidu"
0,"Baidu"
0.300000012,"Baidu"
0.699999988,"Baidu"
0.899999976,"Baidu"
0.600000024,"Baidu"
0.600000024,"Baidu"
0.899999976,"Baidu"
0.800000012,"Baidu"
0.800000012,"Baidu"
0,"Baidu"
0.699999988,"Baidu"
0.100000001,"Baidu"
0.699999988,"Baidu"
0.5,"Baidu"
0.699999988,"Baidu"
0,"Baidu"
0.300000012,"Baidu"
0.100000001,"Baidu"
0.100000001,"Baidu"
0,"Baidu"
0.699999988,"Baidu"
0.5,"Baidu"
0.699999988,"Baidu"
0.100000001,"Baidu"
0.200000003,"Baidu"
0.699999988,"Baidu"
0.200000003,"Baidu"
0.699999988,"Baidu"
0.800000012,"Baidu"
0,"Baidu"
0.800000012,"Baidu"
0.699999988,"Baidu"
-0.200000003,"Baidu"
0.300000012,"Baidu"
0.800000012,"Baidu"
0.699999988,"Baidu"
0.699999988,"Baidu"
0.800000012,"Baidu"
0.400000006,"Baidu"
0.699999988,"Baidu"
0.200000003,"Baidu"
0.899999976,"Baidu"
0.200000003,"Baidu"
-0.5,"Baidu"
0.800000012,"Baidu"
0.400000006,"Baidu"
0,"Baidu"
-0.100000001,"Baidu"
0.5,"Baidu"
0.300000012,"Baidu"
0.699999988,"Baidu"
0.800000012,"Baidu"
0.699999988,"Baidu"
-0.200000003,"Baidu"
0,"Baidu"
0.200000003,"Baidu"
-0.400000006,"Baidu"
0.699999988,"Baidu"
0.899999976,"Baidu"
0.100000001,"Baidu"
0.300000012,"Baidu"
0.600000024,"Baidu"
0.200000003,"Baidu"
0.699999988,"Baidu"
0.699999988,"Baidu"
0.400000006,"Baidu"
0.5,"Baidu"
0.800000012,"Baidu"
0.200000003,"Baidu"
0.100000001,"Baidu"
-0.5,"Baidu"
0.800000012,"Baidu"
0.200000003,"Baidu"
0.899999976,"Baidu"
0.600000024,"Baidu"
0.300000012,"Baidu"
0.800000012,"Baidu"
0.600000024,"Baidu"
0.600000024,"Baidu"
0.800000012,"Baidu"
0.699999988,"Baidu"
0.899999976,"Baidu"
-0.300000012,"Baidu"
0.699999988,"Baidu"
0.800000012,"Baidu"
0.600000024,"Baidu"
0,"Baidu"
0.400000006,"Baidu"
0.300000012,"Baidu"
0.699999988,"Baidu"
0.100000001,"Baidu"
-0.200000003,"Baidu"
0.699999988,"Baidu"
0.100000001,"Baidu"
0.100000001,"Baidu"
0.400000006,"Baidu"
0,"Baidu"
0.699999988,"Baidu"
0.100000001,"Baidu"
0.600000024,"Baidu"
-0.100000001,"Baidu"
0.200000003,"Baidu"
0.100000001,"Baidu"
0.699999988,"Baidu"
0.300000012,"Baidu"
0.400000006,"Baidu"
0.800000012,"Baidu"
0.899999976,"Baidu"
0.100000001,"Baidu"
0.100000001,"Baidu"
0.899999976,"Baidu"
0,"Baidu"
0.400000006,"Baidu"
-0.100000001,"Baidu"
0.5,"Baidu"
0.699999988,"Baidu"
0.699999988,"Baidu"
0.100000001,"Baidu"
0.600000024,"Baidu"
0.800000012,"Baidu"
0.5,"Baidu"
0.100000001,"Baidu"
0,"Baidu"
0.600000024,"Baidu"
0.600000024,"Baidu"
0,"Baidu"
0.200000003,"Baidu"
0.5,"Baidu"
0.699999988,"Baidu"
0.899999976,"Baidu"
0.899999976,"Baidu"
0,"Baidu"
0.699999988,"Baidu"
0.100000001,"Baidu"
0.5,"Baidu"
0.400000006,"Baidu"
-0.899999976,"Baidu"
-0.200000003,"Baidu"
0,"Baidu"
0.400000006,"Baidu"
0.200000003,"Baidu"
0.5,"Baidu"
0.699999988,"Baidu"
0.300000012,"Baidu"
0.699999988,"Baidu"
0.800000012,"Baidu"
-0.600000024,"Baidu"
0.100000001,"Baidu"
-0.200000003,"Baidu"
0.100000001,"Baidu"
0.200000003,"Baidu"
0.200000003,"Baidu"
0.200000003,"Baidu"
0.200000003,"Baidu"
-0.699999988,"Baidu"
-0.400000006,"Baidu"
0.100000001,"Baidu"
-0.5,"Baidu"
-0.600000024,"Baidu"
-0.600000024,"Baidu"
-0.699999988,"Baidu"
-0.800000012,"Baidu"
-0.100000001,"Baidu"
-0.300000012,"Baidu"
-0.699999988,"Baidu"
0.200000003,"Baidu"
-0.699999988,"Baidu"
-0.400000006,"Baidu"
-0.699999988,"Baidu"
0.400000006,"Baidu"
0,"Baidu"
0.5,"Baidu"
0,"Baidu"
-0.699999988,"Baidu"
0.200000003,"Baidu"
0.400000006,"Baidu"
-0.5,"Baidu"
0.600000024,"Baidu"
-0.200000003,"Baidu"
0.800000012,"Baidu"
0.100000001,"Baidu"
0,"Baidu"
0.600000024,"Baidu"
0.100000001,"Baidu"
-0.200000003,"Baidu"
0.300000012,"Baidu"
0.400000006,"Baidu"
0,"Baidu"
0.300000012,"Baidu"
0.600000024,"Baidu"
0,"Baidu"
0.400000006,"Baidu"
0.300000012,"Baidu"
0.100000001,"Baidu"
0.400000006,"Baidu"
0.400000006,"Baidu"
0.600000024,"Baidu"
0,"Baidu"
-0.699999988,"Baidu"
0.100000001,"Baidu"
-0.100000001,"Baidu"
0.5,"Baidu"
0.800000012,"Baidu"
0.300000012,"Baidu"
0.300000012,"Baidu"
-0.400000006,"Baidu"
0,"Baidu"
0,"Baidu"
-0.200000003,"Baidu"
0,"Baidu"
0,"Baidu"
-0.400000006,"Baidu"
0.100000001,"Baidu"
0.899999976,"Baidu"
0.899999976,"Baidu"
0.400000006,"Baidu"
0.300000012,"Baidu"
0.600000024,"Baidu"
0.300000012,"Baidu"
0.600000024,"Baidu"
0.200000003,"Baidu"
0.800000012,"Baidu"
-0.200000003,"Baidu"
0.800000012,"Baidu"
0.800000012,"Baidu"
0.699999988,"Baidu"
0.800000012,"Baidu"
0.5,"Baidu"
0,"Baidu"
0.600000024,"Baidu"
-0.600000024,"Baidu"
-0.600000024,"Baidu"
-0.100000001,"Baidu"
0,"Baidu"
-0.100000001,"Baidu"
0.300000012,"Baidu"
0.699999988,"Baidu"
0.300000012,"Baidu"
-0.300000012,"Baidu"
0.800000012,"Baidu"
0.200000003,"Baidu"
-0.100000001,"Baidu"
0,"Baidu"
0.400000006,"Baidu"
0.800000012,"Baidu"
0.100000001,"Baidu"
-0.200000003,"Baidu"
0,"Baidu"
0.800000012,"Baidu"
0,"Baidu"
0.200000003,"Baidu"
0.699999988,"Baidu"
0.699999988,"Baidu"
0.699999988,"Baidu"
0.800000012,"Baidu"
0.699999988,"Baidu"
0.800000012,"Baidu"
0.600000024,"Baidu"
0.699999988,"Baidu"
0.699999988,"Baidu"
0.600000024,"Baidu"
-0.300000012,"Baidu"
0.5,"Baidu"
0.800000012,"Baidu"
0.100000001,"Baidu"
0.699999988,"Baidu"
0.400000006,"Baidu"
0.100000001,"Baidu"
0,"Baidu"
0.300000012,"Baidu"
0.699999988,"Baidu"
0.600000024,"Baidu"
0.699999988,"Baidu"
0.100000001,"Baidu"
0.699999988,"Baidu"
0.600000024,"Baidu"
0.200000003,"Baidu"
0.699999988,"Baidu"
0.699999988,"Baidu"
0,"Baidu"
0.300000012,"Baidu"
0.5,"Baidu"
0.100000001,"Baidu"
-0.5,"Baidu"
-0.300000012,"Baidu"
0,"Baidu"
0.300000012,"Baidu"
0.600000024,"Baidu"
-0.100000001,"Baidu"
0,"Baidu"
0,"Baidu"
0.200000003,"Baidu"
0.100000001,"Baidu"
0.400000006,"Baidu"
-0.100000001,"Baidu"
0.300000012,"Baidu"
0,"Baidu"
0.200000003,"Baidu"
-0.200000003,"Baidu"
0.300000012,"Baidu"
-0.400000006,"Baidu"
0,"Baidu"
0,"Baidu"
0.100000001,"Baidu"
0.600000024,"Baidu"
0.100000001,"Baidu"
0,"Baidu"
-0.400000006,"Baidu"
0,"Baidu"
0.5,"Baidu"
0.800000012,"Baidu"
0.400000006,"Baidu"
0,"Baidu"
0.100000001,"Baidu"
0,"Baidu"
0.5,"Baidu"
0.400000006,"Baidu"
0,"Baidu"
0.800000012,"Baidu"
-0.300000012,"Baidu"
0.699999988,"Baidu"
0.800000012,"Baidu"
0.699999988,"Baidu"
0.699999988,"Baidu"
0,"Baidu"
0.800000012,"Baidu"
0.800000012,"Baidu"
0.899999976,"Baidu"
0.699999988,"Baidu"
0.600000024,"Baidu"
0,"Baidu"
0,"Baidu"
0.300000012,"Baidu"
0.5,"Baidu"
0.200000003,"Baidu"
0.300000012,"Baidu"
0.800000012,"Baidu"
0.300000012,"Baidu"
0,"Baidu"
0.899999976,"Baidu"
-0.600000024,"Baidu"
0.600000024,"Baidu"
-0.600000024,"Baidu"
0.699999988,"Baidu"
0.800000012,"Baidu"
0,"Baidu"
0.800000012,"Baidu"
0.200000003,"Baidu"
0.100000001,"Baidu"
-0.100000001,"Baidu"
0.699999988,"Baidu"
0.200000003,"Baidu"
0.400000006,"Baidu"
0,"Baidu"
0.699999988,"Baidu"
0.200000003,"Baidu"
0.200000003,"Baidu"
0.800000012,"Baidu"
0.800000012,"Baidu"
0.800000012,"Baidu"
0.100000001,"Baidu"
0.300000012,"Baidu"
0.699999988,"Baidu"
0,"Baidu"
0.100000001,"Baidu"
-0.300000012,"Baidu"
0.400000006,"Baidu"
0.800000012,"Baidu"
0,"Baidu"
-0.200000003,"Baidu"
-0.200000003,"Baidu"
0.200000003,"Baidu"
-0.400000006,"Baidu"
0,"Baidu"
0.600000024,"Baidu"
-0.600000024,"Baidu"
-0.100000001,"Baidu"
0,"Baidu"
-0.100000001,"Baidu"
-0.300000012,"Baidu"
0,"Baidu"
0.300000012,"Baidu"
0.200000003,"Baidu"
0,"Baidu"
0,"Baidu"
0,"Baidu"
0,"Baidu"
-0.200000003,"Baidu"
0.300000012,"Baidu"
0.100000001,"Baidu"
-0.600000024,"Baidu"
0.400000006,"Baidu"
0.300000012,"Baidu"
-0.200000003,"Baidu"
-0.100000001,"Baidu"
0,"Baidu"
0,"Baidu"
0,"Baidu"
-0.300000012,"Baidu"
0,"Baidu"
0,"Baidu"
-0.100000001,"Baidu"
0.600000024,"Baidu"
0.100000001,"Baidu"
-0.300000012,"Baidu"
0,"Baidu"
-0.300000012,"Baidu"
-0.200000003,"Baidu"
0.200000003,"Baidu"
0.400000006,"Baidu"
-0.100000001,"Baidu"
0.5,"Baidu"
0.100000001,"Baidu"
0.200000003,"Baidu"
-0.200000003,"Baidu"
-0.699999988,"Baidu"
-0.200000003,"Baidu"
-0.100000001,"Baidu"
0.200000003,"Baidu"
0.300000012,"Baidu"
0.300000012,"Baidu"
0.5,"Baidu"
-0.400000006,"Baidu"
0.300000012,"Baidu"
0.699999988,"Baidu"
0.5,"Baidu"
0.400000006,"Baidu"
0.100000001,"Baidu"
0,"Baidu"
0.699999988,"Baidu"
0,"Baidu"
0.300000012,"Baidu"
-0.400000006,"Baidu"
0,"Baidu"
0,"Baidu"
0.100000001,"Baidu"
0.400000006,"Baidu"
-0.200000003,"Baidu"
0.200000003,"Baidu"
-0.600000024,"Baidu"
-0.100000001,"Baidu"
0.600000024,"Baidu"
0,"Baidu"
-0.800000012,"Baidu"
0.100000001,"Baidu"
0.899999976,"Baidu"
0,"Baidu"
0.300000012,"Baidu"
0,"Baidu"
0,"Baidu"
0.100000001,"Baidu"
0.300000012,"Baidu"
0.600000024,"Baidu"
0.300000012,"Baidu"
-0.699999988,"Baidu"
0.400000006,"Baidu"
0.899999976,"Baidu"
-0.800000012,"Baidu"
0,"Baidu"
0.300000012,"Baidu"
0.200000003,"Baidu"
0.400000006,"Baidu"
0.800000012,"Baidu"
0.200000003,"Baidu"
0.699999988,"Baidu"
0.699999988,"Baidu"
0.899999976,"Baidu"
0,"Baidu"
0.300000012,"Baidu"
-0.400000006,"Baidu"
0.800000012,"Baidu"
0.800000012,"Baidu"
-0.100000001,"Baidu"
0.800000012,"Baidu"
0.800000012,"Baidu"
0.800000012,"Baidu"
0.800000012,"Baidu"
0.5,"Baidu"
0.699999988,"Baidu"
0.800000012,"Baidu"
0.100000001,"Baidu"
0.600000024,"Baidu"
-0.899999976,"Baidu"
0.800000012,"Baidu"
0.899999976,"Baidu"
0.800000012,"Baidu"
-0.600000024,"Baidu"
0.300000012,"Baidu"
0,"Baidu"
0.100000001,"Baidu"
0,"Baidu"
0.800000012,"Baidu"
0.400000006,"Baidu"
0,"Baidu"
0,"Baidu"
0.400000006,"Baidu"
0,"Baidu"
-0.200000003,"Baidu"
0.699999988,"Baidu"
0.699999988,"Baidu"
-0.200000003,"Baidu"
0.200000003,"Baidu"
0,"Baidu"
0.400000006,"Baidu"
-0.300000012,"Baidu"
0.699999988,"Baidu"
-0.5,"Baidu"
0.300000012,"Baidu"
-0.600000024,"Baidu"
0.800000012,"Baidu"
0.600000024,"Baidu"
-0.5,"Baidu"
0.600000024,"Baidu"
-0.699999988,"Baidu"
0,"Baidu"
0,"Baidu"
0,"Baidu"
0.600000024,"Baidu"
0,"Baidu"
-0.100000001,"Baidu"
-0.100000001,"Baidu"
0.400000006,"Baidu"
-0.300000012,"Baidu"
-0.699999988,"Baidu"
0,"Baidu"
-0.5,"Baidu"
-0.400000006,"Baidu"
-0.800000012,"Baidu"
-0.800000012,"Baidu"
0.100000001,"Baidu"
-0.200000003,"Baidu"
-0.200000003,"Baidu"
0.100000001,"Baidu"
-0.699999988,"Baidu"
-0.5,"Baidu"
0.300000012,"Baidu"
0.100000001,"Baidu"
-0.400000006,"Baidu"
-0.699999988,"Baidu"
-0.5,"Baidu"
0.899999976,"Baidu"
-0.800000012,"Baidu"
0.300000012,"Baidu"
0.5,"Baidu"
0.899999976,"Baidu"
0,"Baidu"
0,"Baidu"
0,"Baidu"
0.200000003,"Baidu"
0.300000012,"Baidu"
-0.400000006,"Baidu"
0,"Baidu"
0.300000012,"Baidu"
0.899999976,"Baidu"
0.200000003,"Baidu"
0.5,"Baidu"
0.5,"Baidu"
0.400000006,"Baidu"
-0.300000012,"Baidu"
0.100000001,"Baidu"
0,"Baidu"
0,"Baidu"
0.200000003,"Baidu"
0,"Baidu"
0,"Baidu"
0.100000001,"Baidu"
0.699999988,"Baidu"
0.600000024,"Baidu"
0,"Baidu"
0.200000003,"Baidu"
0.5,"Baidu"
0.600000024,"Baidu"
0.800000012,"Baidu"
0.300000012,"Baidu"
0.400000006,"Baidu"
0.600000024,"Baidu"
0.800000012,"Baidu"
0.200000003,"Baidu"
0.200000003,"Baidu"
-0.200000003,"Baidu"
-0.400000006,"Baidu"
0.800000012,"Baidu"
0.200000003,"Baidu"
0.300000012,"Baidu"
-0.200000003,"Baidu"
-0.300000012,"Baidu"
0.300000012,"Baidu"
0.300000012,"Baidu"
0.5,"Baidu"
-0.200000003,"Baidu"
0.100000001,"Baidu"
0.100000001,"Baidu"
-0.100000001,"Baidu"
0.400000006,"Baidu"
0.300000012,"Baidu"
-0.200000003,"Baidu"
-0.100000001,"Baidu"
0.400000006,"Baidu"
-0.200000003,"Baidu"
-0.800000012,"Baidu"
-0.699999988,"Baidu"
0.200000003,"Baidu"
0.400000006,"Baidu"
0,"Baidu"
0,"Baidu"
0.699999988,"Baidu"
-0.400000006,"Baidu"
-0.200000003,"Baidu"
-0.400000006,"Baidu"
-0.600000024,"Baidu"
-0.100000001,"Baidu"
0,"Baidu"
-0.200000003,"Baidu"
-0.300000012,"Baidu"
0,"Baidu"
-0.5,"Baidu"
0.100000001,"Baidu"
0,"Baidu"
-0.5,"Baidu"
-0.100000001,"Baidu"
-0.5,"Baidu"
0,"Baidu"
0.100000001,"Baidu"
0.100000001,"Baidu"
-0.300000012,"Baidu"
0.300000012,"Baidu"
0.400000006,"Baidu"
0.600000024,"Baidu"
-0.300000012,"Baidu"
0.400000006,"Baidu"
-0.899999976,"Baidu"
-0.200000003,"Baidu"
0.100000001,"Baidu"
0.400000006,"Baidu"
-0.200000003,"Baidu"
-0.100000001,"Baidu"
0,"Baidu"
0.300000012,"Baidu"
-0.300000012,"Baidu"
-0.400000006,"Baidu"
-0.400000006,"Baidu"
-0.5,"Baidu"
0.100000001,"Baidu"
-0.600000024,"Baidu"
0,"Baidu"
-0.200000003,"Baidu"
-0.200000003,"Baidu"
-0.100000001,"Baidu"
-0.899999976,"Baidu"
0,"Baidu"
0.100000001,"Baidu"
0.100000001,"Baidu"
-0.400000006,"Baidu"
0.200000003,"Baidu"
-0.100000001,"Baidu"
0,"Baidu"
-0.300000012,"Baidu"
-0.800000012,"Baidu"
-0.899999976,"Baidu"
-0.100000001,"Baidu"
0,"Baidu"
0.400000006,"Baidu"
0.699999988,"Baidu"
0.200000003,"Baidu"
0,"Baidu"
-0.200000003,"Baidu"
-0.400000006,"Baidu"
-0.200000003,"Baidu"
0.200000003,"Baidu"
0,"Baidu"
0.5,"Baidu"
-0.5,"Baidu"
-0.600000024,"Baidu"
0.400000006,"Baidu"
0.100000001,"Baidu"
0,"Baidu"
0,"Baidu"
-0.800000012,"Baidu"
0,"Baidu"
0.600000024,"Baidu"
-0.800000012,"Baidu"
-0.600000024,"Baidu"
-0.100000001,"Baidu"
0,"Baidu"
-0.600000024,"Baidu"
-0.300000012,"Baidu"
